,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
2065,2022-11-06 13:50:03.943716,Beercrazed,Dec 2013,5.0,I Love This Place !!,"This is my 2nd stay since July and I have to say I love this place.  The staff is amazing, the rooms are great, and the location is perfect.  When we stayed here back in July, we had a wonderful lady check us in.  I believe her name was Tatiana.  We were having a family reunion and celebrating our parents 50th anniversary.  (I am a Hilton Gold member).  First off, she upgraded our room to a Parlor Suite.  The room was perfect and we were able to put at 12 family members in there to get together at night.  Then, she sent up a bottle of wine and chocolate strawberries to celebrate my parent's anniversary.  Throughout the stay, the front desk was always helpful.  And we enjoyed the Weber Grill for Breakfast each day.  Location wise, this was perfect as it is right at a ""red line""…",December 2013
2066,2022-11-06 13:50:03.964262,Frank K,Dec 2013,5.0,We always stay here!,"Hotel is clean, comfortable, and staff very helpful. Rooms clean, comfortable, internet access, TV newer model. Cleaning service very good; you'll appreciate this if staying more than one night. Elevators have security and are fast.Great location on Magnificent Mile. Weber Grille is good choice if don't feel like leaving hotel-should eat there at least once anyway b/c it is really good. Fitness center convenient, has TV on treadmills, weights, towels, water, shower area, swim pool, whirlpool. Business center has computers, printers ,internet, etc. When in Chicago, we always stay here. Family friendly too, yet rooms are quiet-good nights sleep.",December 2013
2067,2022-11-06 13:50:03.979429,Stephanie Z,Dec 2013,4.0,"Great Location, but watch your valuables","We spend 3 nights during Thanksgiving break. We liked the convenience of the location so we could get to the major attractions easily either by cabs or public transportation. The parking was expensive, so we left our car in the self parking garage. We had a double bed room on floor 21. The room is clean but tiny. For a handicap accessible room, the bathroom has to be spacious. No much complaining about the size of the room since most people won't spend much time in a hotel room anyway while they have tons of things to do and see outside. But if you are a light sleeper, you may have to reconsider the location. The noises of the subway train were definitely clear throughout the nights. The price was reasonable. The staff were friendly. The only thing I want to point out is that…",November 2013
2068,2022-11-06 13:50:03.993495,A Tripadvisor Member,Dec 2013,4.0,Nice and Central,Good standard Hilton Gardens hotel very central and easy to reach.I got hear when it started to snow yet it was easy to go from hotel to Michigan Ave - Magnificent Mle and the Loop. It takes about 12 minutes to walk to the Chicago Art Institute. HH members get free bottle of water and a warm welcome. Rooms are nice although not new. They offer a bed adjustment system but I was not impressed as the matress was too soft regardless. In the morning there is complimentary coffee and same in evening or you can have a fill breakfast at the Webber Grill Bar. Wi Fi is free. Ask for a high floor as you can hear the traffic from below.,December 2013
2069,2022-11-06 13:50:04.008682,Mark B,Dec 2013,4.0,Nice Enough,"I've stayed at Hilton Gardens all over, and I'd rank this one highly for friendly service. Perfect location on the Red Line CTA, and right in the middle of great shopping and dining. One odd thing is floors 2-11 are ""missing,"" that is, the elevator goes directly from floor 1 to 12. I stayed on floor 14, and it really was that high up, so I don't now what is going on in those other floors. I would recommend the highest a floor you can get, since even on floor 14 I could hear the sirens on Saturday night. Like some other Hilton Gardens, it had a Keurig coffee maker in the room, which is nice. The associated restaurant (Weber Grill) can get quite crowded, but that is not a big issue since there are tons of other restaurant choices within easy walking distance. One hint for those…",December 2013
2070,2022-11-06 13:50:04.509766,Connie V,Dec 2013,4.0,Enjoyable Stay,"This was my second visit to this hotel. The location is great, walking distance to everything we wanted to see, convenient to the Magnificent Mile, the House of Blues, Institute of Art, etc. Price is very reasonable. and the staff are excellent, very willing to accommodate with early check-in and assistance with recommendations for food and shopping. My only complaint was the lack of soundproofing - guests in hallway are easily heard from inside the rooms, even though they were speaking in normal tones.",December 2013
2071,2022-11-06 13:50:04.524293,KoloheSanJose,Dec 2013,3.0,The Staff is great!,"I stayed for a couple days before Thanksgiving, and left Thanksgiving morning. The Staff was very nice and accomodating to the best of their ability. The parking fees are really too much for Valet though. $55 a day? Come on. I found that having to Navigate around the floors a bit much. I'm not a fan of the hotel layout. 1st, if you've never been there, it's really hard to find. There's a couple ""Hilton"" brand hotels in the area. 2nd, you take an elevator to the Lobby/check in, then walk a few hundred feet to another elevator to your floor. They had an escalator that you could access to the downstairs if you just want to go out, but it was broken and down the whole time I was there. The Breakfast is excellent, Thank you guys! I did enjoy the selections. There is a grocery store…",November 2013
2072,2022-11-06 13:50:04.538079,Nicole H,Dec 2013,5.0,"Great location, great stay","Stayed here last weekend and had a very nice visit. The location is unbeatable and we were able to walk to everything we wanted to see downtown. From my knowledge, the hotel was sold out but we had a very short wait to check in. The room was comfy and clean. I never understand why, but no HGI's ever seem to have a fan in the bathroom! Valet and front desk had great customer service. Would definitely stay here again.",December 2013
2073,2022-11-06 13:50:04.551647,Lisa-Larry-0706,Dec 2013,4.0,Great Location,The hotel is right in the middle of the River North area so really convenient to great restaurants and shopping. Only complaint - parking is expensive $45 a night. Wish the hotel would offer some sort of discount.,December 2013
2074,2022-11-06 13:50:04.566418,Tigesgirl,Dec 2013,5.0,Simply the best in its price category,"I've stayed at this hotel several times. It's a terrific location, within walking distance of almost everything in downtown Chicago. But what keeps me coming back is its good, nay excellent, management. Rooms are high, impeccably clean and noise is not tolerated. When I've requested a non-feather room, it is waiting for me that way. The restaurant downstairs (Weber's Grill) serves excellent breakfasts and other meals. The hotel lobby will likely be updated as HGI is doing with all its hotels, but for good service, comfort and value you can't go wrong here. A good business center with several PCs, printing, and faxing service underutilized. It meant I was able to leave laptop at home. Excellent selection of restaurants within two blocks.",December 2013
2075,2022-11-06 13:50:04.580095,Beercrazed,Dec 2013,5.0,I Love This Place !!,"This is my 2nd stay since July and I have to say I love this place.  The staff is amazing, the rooms are great, and the location is perfect.  When we stayed here back in July, we had a wonderful lady check us in.  I believe her name was Tatiana.  We were having a family reunion and celebrating our parents 50th anniversary.  (I am a Hilton Gold member).  First off, she upgraded our room to a Parlor Suite.  The room was perfect and we were able to put at 12 family members in there to get together at night.  Then, she sent up a bottle of wine and chocolate strawberries to celebrate my parent's anniversary.  Throughout the stay, the front desk was always helpful.  And we enjoyed the Weber Grill for Breakfast each day.  Location wise, this was perfect as it is right at a ""red line""…",December 2013
2076,2022-11-06 13:50:04.594105,Frank K,Dec 2013,5.0,We always stay here!,"Hotel is clean, comfortable, and staff very helpful. Rooms clean, comfortable, internet access, TV newer model. Cleaning service very good; you'll appreciate this if staying more than one night. Elevators have security and are fast.Great location on Magnificent Mile. Weber Grille is good choice if don't feel like leaving hotel-should eat there at least once anyway b/c it is really good. Fitness center convenient, has TV on treadmills, weights, towels, water, shower area, swim pool, whirlpool. Business center has computers, printers ,internet, etc. When in Chicago, we always stay here. Family friendly too, yet rooms are quiet-good nights sleep.",December 2013
2077,2022-11-06 13:50:04.610084,Stephanie Z,Dec 2013,4.0,"Great Location, but watch your valuables","We spend 3 nights during Thanksgiving break. We liked the convenience of the location so we could get to the major attractions easily either by cabs or public transportation. The parking was expensive, so we left our car in the self parking garage. We had a double bed room on floor 21. The room is clean but tiny. For a handicap accessible room, the bathroom has to be spacious. No much complaining about the size of the room since most people won't spend much time in a hotel room anyway while they have tons of things to do and see outside. But if you are a light sleeper, you may have to reconsider the location. The noises of the subway train were definitely clear throughout the nights. The price was reasonable. The staff were friendly. The only thing I want to point out is that…",November 2013
2078,2022-11-06 13:50:04.625632,A Tripadvisor Member,Dec 2013,4.0,Nice and Central,Good standard Hilton Gardens hotel very central and easy to reach.I got hear when it started to snow yet it was easy to go from hotel to Michigan Ave - Magnificent Mle and the Loop. It takes about 12 minutes to walk to the Chicago Art Institute. HH members get free bottle of water and a warm welcome. Rooms are nice although not new. They offer a bed adjustment system but I was not impressed as the matress was too soft regardless. In the morning there is complimentary coffee and same in evening or you can have a fill breakfast at the Webber Grill Bar. Wi Fi is free. Ask for a high floor as you can hear the traffic from below.,December 2013
2079,2022-11-06 13:50:04.642348,Mark B,Dec 2013,4.0,Nice Enough,"I've stayed at Hilton Gardens all over, and I'd rank this one highly for friendly service. Perfect location on the Red Line CTA, and right in the middle of great shopping and dining. One odd thing is floors 2-11 are ""missing,"" that is, the elevator goes directly from floor 1 to 12. I stayed on floor 14, and it really was that high up, so I don't now what is going on in those other floors. I would recommend the highest a floor you can get, since even on floor 14 I could hear the sirens on Saturday night. Like some other Hilton Gardens, it had a Keurig coffee maker in the room, which is nice. The associated restaurant (Weber Grill) can get quite crowded, but that is not a big issue since there are tons of other restaurant choices within easy walking distance. One hint for those…",December 2013
2080,2022-11-06 13:50:05.383508,Connie V,Dec 2013,4.0,Enjoyable Stay,"This was my second visit to this hotel. The location is great, walking distance to everything we wanted to see, convenient to the Magnificent Mile, the House of Blues, Institute of Art, etc. Price is very reasonable. and the staff are excellent, very willing to accommodate with early check-in and assistance with recommendations for food and shopping. My only complaint was the lack of soundproofing - guests in hallway are easily heard from inside the rooms, even though they were speaking in normal tones.",December 2013
2081,2022-11-06 13:50:05.407715,KoloheSanJose,Dec 2013,3.0,The Staff is great!,"I stayed for a couple days before Thanksgiving, and left Thanksgiving morning. The Staff was very nice and accomodating to the best of their ability. The parking fees are really too much for Valet though. $55 a day? Come on. I found that having to Navigate around the floors a bit much. I'm not a fan of the hotel layout. 1st, if you've never been there, it's really hard to find. There's a couple ""Hilton"" brand hotels in the area. 2nd, you take an elevator to the Lobby/check in, then walk a few hundred feet to another elevator to your floor. They had an escalator that you could access to the downstairs if you just want to go out, but it was broken and down the whole time I was there. The Breakfast is excellent, Thank you guys! I did enjoy the selections. There is a grocery store…",November 2013
2082,2022-11-06 13:50:05.438763,Nicole H,Dec 2013,5.0,"Great location, great stay","Stayed here last weekend and had a very nice visit. The location is unbeatable and we were able to walk to everything we wanted to see downtown. From my knowledge, the hotel was sold out but we had a very short wait to check in. The room was comfy and clean. I never understand why, but no HGI's ever seem to have a fan in the bathroom! Valet and front desk had great customer service. Would definitely stay here again.",December 2013
2083,2022-11-06 13:50:05.463709,Lisa-Larry-0706,Dec 2013,4.0,Great Location,The hotel is right in the middle of the River North area so really convenient to great restaurants and shopping. Only complaint - parking is expensive $45 a night. Wish the hotel would offer some sort of discount.,December 2013
2084,2022-11-06 13:50:05.479661,Tigesgirl,Dec 2013,5.0,Simply the best in its price category,"I've stayed at this hotel several times. It's a terrific location, within walking distance of almost everything in downtown Chicago. But what keeps me coming back is its good, nay excellent, management. Rooms are high, impeccably clean and noise is not tolerated. When I've requested a non-feather room, it is waiting for me that way. The restaurant downstairs (Weber's Grill) serves excellent breakfasts and other meals. The hotel lobby will likely be updated as HGI is doing with all its hotels, but for good service, comfort and value you can't go wrong here. A good business center with several PCs, printing, and faxing service underutilized. It meant I was able to leave laptop at home. Excellent selection of restaurants within two blocks.",December 2013
2085,2022-11-06 13:50:05.493904,Beercrazed,Dec 2013,5.0,I Love This Place !!,"This is my 2nd stay since July and I have to say I love this place.  The staff is amazing, the rooms are great, and the location is perfect.  When we stayed here back in July, we had a wonderful lady check us in.  I believe her name was Tatiana.  We were having a family reunion and celebrating our parents 50th anniversary.  (I am a Hilton Gold member).  First off, she upgraded our room to a Parlor Suite.  The room was perfect and we were able to put at 12 family members in there to get together at night.  Then, she sent up a bottle of wine and chocolate strawberries to celebrate my parent's anniversary.  Throughout the stay, the front desk was always helpful.  And we enjoyed the Weber Grill for Breakfast each day.  Location wise, this was perfect as it is right at a ""red line""…",December 2013
2086,2022-11-06 13:50:05.508460,Frank K,Dec 2013,5.0,We always stay here!,"Hotel is clean, comfortable, and staff very helpful. Rooms clean, comfortable, internet access, TV newer model. Cleaning service very good; you'll appreciate this if staying more than one night. Elevators have security and are fast.Great location on Magnificent Mile. Weber Grille is good choice if don't feel like leaving hotel-should eat there at least once anyway b/c it is really good. Fitness center convenient, has TV on treadmills, weights, towels, water, shower area, swim pool, whirlpool. Business center has computers, printers ,internet, etc. When in Chicago, we always stay here. Family friendly too, yet rooms are quiet-good nights sleep.",December 2013
2087,2022-11-06 13:50:05.521702,Stephanie Z,Dec 2013,4.0,"Great Location, but watch your valuables","We spend 3 nights during Thanksgiving break. We liked the convenience of the location so we could get to the major attractions easily either by cabs or public transportation. The parking was expensive, so we left our car in the self parking garage. We had a double bed room on floor 21. The room is clean but tiny. For a handicap accessible room, the bathroom has to be spacious. No much complaining about the size of the room since most people won't spend much time in a hotel room anyway while they have tons of things to do and see outside. But if you are a light sleeper, you may have to reconsider the location. The noises of the subway train were definitely clear throughout the nights. The price was reasonable. The staff were friendly. The only thing I want to point out is that…",November 2013
2088,2022-11-06 13:50:05.535260,A Tripadvisor Member,Dec 2013,4.0,Nice and Central,Good standard Hilton Gardens hotel very central and easy to reach.I got hear when it started to snow yet it was easy to go from hotel to Michigan Ave - Magnificent Mle and the Loop. It takes about 12 minutes to walk to the Chicago Art Institute. HH members get free bottle of water and a warm welcome. Rooms are nice although not new. They offer a bed adjustment system but I was not impressed as the matress was too soft regardless. In the morning there is complimentary coffee and same in evening or you can have a fill breakfast at the Webber Grill Bar. Wi Fi is free. Ask for a high floor as you can hear the traffic from below.,December 2013
2089,2022-11-06 13:50:05.548887,Mark B,Dec 2013,4.0,Nice Enough,"I've stayed at Hilton Gardens all over, and I'd rank this one highly for friendly service. Perfect location on the Red Line CTA, and right in the middle of great shopping and dining. One odd thing is floors 2-11 are ""missing,"" that is, the elevator goes directly from floor 1 to 12. I stayed on floor 14, and it really was that high up, so I don't now what is going on in those other floors. I would recommend the highest a floor you can get, since even on floor 14 I could hear the sirens on Saturday night. Like some other Hilton Gardens, it had a Keurig coffee maker in the room, which is nice. The associated restaurant (Weber Grill) can get quite crowded, but that is not a big issue since there are tons of other restaurant choices within easy walking distance. One hint for those…",December 2013
2090,2022-11-06 13:50:06.166794,Connie V,Dec 2013,4.0,Enjoyable Stay,"This was my second visit to this hotel. The location is great, walking distance to everything we wanted to see, convenient to the Magnificent Mile, the House of Blues, Institute of Art, etc. Price is very reasonable. and the staff are excellent, very willing to accommodate with early check-in and assistance with recommendations for food and shopping. My only complaint was the lack of soundproofing - guests in hallway are easily heard from inside the rooms, even though they were speaking in normal tones.",December 2013
2091,2022-11-06 13:50:06.183076,KoloheSanJose,Dec 2013,3.0,The Staff is great!,"I stayed for a couple days before Thanksgiving, and left Thanksgiving morning. The Staff was very nice and accomodating to the best of their ability. The parking fees are really too much for Valet though. $55 a day? Come on. I found that having to Navigate around the floors a bit much. I'm not a fan of the hotel layout. 1st, if you've never been there, it's really hard to find. There's a couple ""Hilton"" brand hotels in the area. 2nd, you take an elevator to the Lobby/check in, then walk a few hundred feet to another elevator to your floor. They had an escalator that you could access to the downstairs if you just want to go out, but it was broken and down the whole time I was there. The Breakfast is excellent, Thank you guys! I did enjoy the selections. There is a grocery store…",November 2013
2092,2022-11-06 13:50:06.196329,Nicole H,Dec 2013,5.0,"Great location, great stay","Stayed here last weekend and had a very nice visit. The location is unbeatable and we were able to walk to everything we wanted to see downtown. From my knowledge, the hotel was sold out but we had a very short wait to check in. The room was comfy and clean. I never understand why, but no HGI's ever seem to have a fan in the bathroom! Valet and front desk had great customer service. Would definitely stay here again.",December 2013
2093,2022-11-06 13:50:06.211195,Lisa-Larry-0706,Dec 2013,4.0,Great Location,The hotel is right in the middle of the River North area so really convenient to great restaurants and shopping. Only complaint - parking is expensive $45 a night. Wish the hotel would offer some sort of discount.,December 2013
2094,2022-11-06 13:50:06.224369,Tigesgirl,Dec 2013,5.0,Simply the best in its price category,"I've stayed at this hotel several times. It's a terrific location, within walking distance of almost everything in downtown Chicago. But what keeps me coming back is its good, nay excellent, management. Rooms are high, impeccably clean and noise is not tolerated. When I've requested a non-feather room, it is waiting for me that way. The restaurant downstairs (Weber's Grill) serves excellent breakfasts and other meals. The hotel lobby will likely be updated as HGI is doing with all its hotels, but for good service, comfort and value you can't go wrong here. A good business center with several PCs, printing, and faxing service underutilized. It meant I was able to leave laptop at home. Excellent selection of restaurants within two blocks.",December 2013
2095,2022-11-06 13:50:06.246426,Beercrazed,Dec 2013,5.0,I Love This Place !!,"This is my 2nd stay since July and I have to say I love this place.  The staff is amazing, the rooms are great, and the location is perfect.  When we stayed here back in July, we had a wonderful lady check us in.  I believe her name was Tatiana.  We were having a family reunion and celebrating our parents 50th anniversary.  (I am a Hilton Gold member).  First off, she upgraded our room to a Parlor Suite.  The room was perfect and we were able to put at 12 family members in there to get together at night.  Then, she sent up a bottle of wine and chocolate strawberries to celebrate my parent's anniversary.  Throughout the stay, the front desk was always helpful.  And we enjoyed the Weber Grill for Breakfast each day.  Location wise, this was perfect as it is right at a ""red line""…",December 2013
2096,2022-11-06 13:50:06.274936,Frank K,Dec 2013,5.0,We always stay here!,"Hotel is clean, comfortable, and staff very helpful. Rooms clean, comfortable, internet access, TV newer model. Cleaning service very good; you'll appreciate this if staying more than one night. Elevators have security and are fast.Great location on Magnificent Mile. Weber Grille is good choice if don't feel like leaving hotel-should eat there at least once anyway b/c it is really good. Fitness center convenient, has TV on treadmills, weights, towels, water, shower area, swim pool, whirlpool. Business center has computers, printers ,internet, etc. When in Chicago, we always stay here. Family friendly too, yet rooms are quiet-good nights sleep.",December 2013
2097,2022-11-06 13:50:06.296029,Stephanie Z,Dec 2013,4.0,"Great Location, but watch your valuables","We spend 3 nights during Thanksgiving break. We liked the convenience of the location so we could get to the major attractions easily either by cabs or public transportation. The parking was expensive, so we left our car in the self parking garage. We had a double bed room on floor 21. The room is clean but tiny. For a handicap accessible room, the bathroom has to be spacious. No much complaining about the size of the room since most people won't spend much time in a hotel room anyway while they have tons of things to do and see outside. But if you are a light sleeper, you may have to reconsider the location. The noises of the subway train were definitely clear throughout the nights. The price was reasonable. The staff were friendly. The only thing I want to point out is that…",November 2013
2098,2022-11-06 13:50:06.336278,A Tripadvisor Member,Dec 2013,4.0,Nice and Central,Good standard Hilton Gardens hotel very central and easy to reach.I got hear when it started to snow yet it was easy to go from hotel to Michigan Ave - Magnificent Mle and the Loop. It takes about 12 minutes to walk to the Chicago Art Institute. HH members get free bottle of water and a warm welcome. Rooms are nice although not new. They offer a bed adjustment system but I was not impressed as the matress was too soft regardless. In the morning there is complimentary coffee and same in evening or you can have a fill breakfast at the Webber Grill Bar. Wi Fi is free. Ask for a high floor as you can hear the traffic from below.,December 2013
2099,2022-11-06 13:50:06.351265,Mark B,Dec 2013,4.0,Nice Enough,"I've stayed at Hilton Gardens all over, and I'd rank this one highly for friendly service. Perfect location on the Red Line CTA, and right in the middle of great shopping and dining. One odd thing is floors 2-11 are ""missing,"" that is, the elevator goes directly from floor 1 to 12. I stayed on floor 14, and it really was that high up, so I don't now what is going on in those other floors. I would recommend the highest a floor you can get, since even on floor 14 I could hear the sirens on Saturday night. Like some other Hilton Gardens, it had a Keurig coffee maker in the room, which is nice. The associated restaurant (Weber Grill) can get quite crowded, but that is not a big issue since there are tons of other restaurant choices within easy walking distance. One hint for those…",December 2013
2100,2022-11-06 13:50:07.251635,Mike G,Oct 2013,4.0,Nice Hotel,"We spent three days at this property and were very pleased.  I must say I have stayed at a number of Hilton Garden Inns on the west coast and found them all average at best.  Not the case here.  Our check in was quick and flawless and took less than two minutes (we had reservations).  Our room was very clean and appointed well.  When we returned to the room the next afternoon after seeing some sites, we found a note from our maid hoping we were having a good time.  The second night we got in late and I grabbed 2 water bottles from a little store next to the front desk.  When I tried to pay for them, the clerk said don't worry about it.  We asked for recommendations and directions a couple of times and found the staff very helpful.  Overall a very good stay and, if I might add,…",October 2013
2101,2022-11-06 13:50:07.273102,bargoonhunter,Oct 2013,4.0,"Great Location, Near Mag Mile & Red Line","Our experience at the Hilton Garden Inn was almost flawless.  After reading it's proximity to the red line subway and the Mag Mile we booked it, the Front Desk Agent Hans was so very helpful calling us when our room was ready and giving us great breakfast recommendations. Mary's Cafe (a small diner just down Grand Ave past the Mag Mile)    Our room was 1736 and we had a NorthEast View overlooking a neat dome building, Bloomingdale's. The room was spacious, clean and the empty mini fridge was a great bonus for keeping water and snacks in.  The free wifi was great and the hotel had 2 good restaurants attached, a PF Changs and Weber Grill.  Across the street is a jewel Oscos Market and a starbucks and just one block over is a 7 eleven.  It is in a great area and having the subway…",October 2013
2102,2022-11-06 13:50:07.297605,AllieinAtlanta,Oct 2013,4.0,Great Location - Clean & Friendly,"Well not the most glamorous hotel in all of Chicago, it is neat, clean, friendly, and has more amenities than most hotels in the area, and is the BEST LOCATION!  It's the only hotel in River North and the Loop where every room has a refrigerator and microwave (important for long-term guests like me), and where wireless works reliably in the rooms and gym.",October 2013
2103,2022-11-06 13:50:07.367381,Hazel S,Oct 2013,4.0,good location,"This was an excellent location for our first trip to Chicago.   Steps to the train, Grocery and starbucks across the street, walking distance to many tourist attractions.    The staff was pleasant, but some were definitely limited in their knowledge about getting around the city ,etc. Having a fridge and microwave in the room was convenient.",October 2013
2104,2022-11-06 13:50:07.591300,Robert C,Sep 2013,4.0,Visit to Chicago,Overall experience was good. We had a nice time. The hotel met our expectation. The hotel was clean and provided wonderful service and amenities . Planning and scheduling the trip met our expectation. Parking was expensive and would have liked it if the hotel offered a discount.,September 2013
2105,2022-11-06 13:50:08.586083,ChrisATLGA,Sep 2013,4.0,"Great location, Great Staff, Needs updating!","My wife and I had a wonderful time this week at the HGi Mag Mile (Grand Ave). Valet, Front Desk and HK staff are execeptional. Great location . I would improve the condition of the rooms, provide new fresh Terry, in room coffee and pillows. Also it would be great to offer a free contental breakfast and codes bar.  At 400.00 a night, new terry and a free muffin and coffee would be appreciated. Thank you",September 2013
2106,2022-11-06 13:50:08.605991,Jeff S,Sep 2013,5.0,Chicago Hilton Garden Inn Downtown/Magnificent Mile,"Great location, staff, rooms and priced right! If you are taking advantage of the Chicago ""L"" system from O' Hare or Midway Airports, the RED line stop for Grand Ave. is directly across the street, which is so convenient! When leaving on the RED line just walk a few hundred feet and your on your way! You are within walking distance of literally hundreds of dining options, incredible shopping and many, many great bars. Navy Pier is just a 20 min. walk right down Grand Ave. If you enjoy theater, many great choices are very nearby. In my opinion the Shedd Aquarium is a must! For sky-high views there are the Sears Tower and John Hancock Tower. The Chicago Hilton Garden Inn Downtown is the perfect start point for these and lots of other great things to do while in Chicago!",September 2013
2107,2022-11-06 13:50:08.633679,jon b,Sep 2013,5.0,My Favorite Chicago Hotel,"I come to Chicago 3 to 4 times a year, to attend Chicago Bears Football games, and always try to get in the Hilton Garden Inn.  The staff is friendly, the rooms clean, and the breakfast at the Weber Grill is excellent. Also important, is that the CTA subway stop is right at the front door of the Garden Inn, which is conventent coming in from either Ohare or Midway airport, and also for getting to Soldier Field for the games.",September 2013
2108,2022-11-06 13:50:08.666792,kdt1217,Sep 2013,5.0,"Great hotel, great location!","Just completed a 5-day trip with my husband to Chicago for a baseball game, shopping and touring.  Stayed in the 'burbs first two nights. Although the cost of a room was less than half of the prices in town,  DON'T do it.  Traffic is horrendous no matter what time of day.  Switched to Hilton Garden Mag Mile for last two nights-- a Saturday and Sunday -- our stay was glorious.  We arrived downtown at 9:30 a.m.  I had called ahead, and they had our room ready.  We were checked in, car parked, and ready to embark on our day by 10 a.m. The valets, bell boys, and desk attendants were all very pleasant and helpful.  The lobby is spacious with a Starbuck's and a Weber Grill Restaurant.  The elevators worked efficiently, and we rarely had to wait at all to get to our room on the 21st…",September 2013
2109,2022-11-06 13:50:08.684758,Joe N,Sep 2013,4.0,Economical choice for downtown,"I had a 14th floor room, the heating system was kind of loud.  Once turned off, it was fine.  Room was comfortable, very spacious - appreciated the comfortable bed and desk.  Nice choice for busienss travel.  The breakfast buffet was very nice, good variety of continental and full breakfast items.  Pricing of $150.00 per night was very solid for the area.  I would definitely return.",May 2013
2110,2022-11-06 13:50:09.749113,Miguel G,Oct 2013,4.0,Amazing Location for Chicago,"If you like to walk downtown or take the Train anywhere (Metro entrance in front of the hotel), this is your hotel. Very close to dinning (regular or Fancy), breakfast and Pubs and 2 blocks from Magnificent Mile, is on the very Navy Pier Street also. The hotel has indoor heated pool.  I have an unforgettable stay in this hotel, could definitely stay here again.",August 2013
2111,2022-11-06 13:50:09.777822,JEmmanuelLasPinas,Oct 2013,4.0,"Great location, pleasant staff","This is a nice clean hotel with clean rooms and comfortable beds. The location is great - very close to N. Michigan and all the stores and shops. State street is a good walk but not that far. Helpful, pleasant staff. I highly recommend this hotel.",September 2013
2112,2022-11-06 13:50:09.804365,Penny B,Sep 2013,5.0,Better than the Marriott,I stayed here for 2 days and the room was nice equipped with fridge and microwave.  staff were very nice and helped as much as possible.  parking was steep but I guess they all are here.  room was clean and seemed newer.,September 2013
2113,2022-11-06 13:50:09.832422,tvelji,Sep 2013,5.0,Great Location and Clean,"I used to stay in a different hotel but became uphappy with the cleanliness, so I just started staying at this Hilton Garden Inn for business purposes.  It is always clean and smells nice, and is in a wonderful location close to everything in River North area.  Has internet access, a small fridge and microwave.  Two of my main qualifiers for a hotel are also whether there is a good bed and good air conditioning.  Both of these exceeded expectations.  The bed can be adjusted to your personal settings with a dial and I was extremely happy to find the air will let me get it as cold as I want it.  Some hotels don't allow this, so it was definitely a great satisfaction point for me.  I will continue staying here.  They have a great business area also and I have yet to try out the…",September 2013
2114,2022-11-06 13:50:09.864997,Robert C,Sep 2013,4.0,Visit to Chicago,Overall experience was good. We had a nice time. The hotel met our expectation. The hotel was clean and provided wonderful service and amenities . Planning and scheduling the trip met our expectation. Parking was expensive and would have liked it if the hotel offered a discount.,September 2013
2115,2022-11-06 13:50:09.898734,ChrisATLGA,Sep 2013,4.0,"Great location, Great Staff, Needs updating!","My wife and I had a wonderful time this week at the HGi Mag Mile (Grand Ave). Valet, Front Desk and HK staff are execeptional. Great location . I would improve the condition of the rooms, provide new fresh Terry, in room coffee and pillows. Also it would be great to offer a free contental breakfast and codes bar.  At 400.00 a night, new terry and a free muffin and coffee would be appreciated. Thank you",September 2013
2116,2022-11-06 13:50:09.953118,Jeff S,Sep 2013,5.0,Chicago Hilton Garden Inn Downtown/Magnificent Mile,"Great location, staff, rooms and priced right! If you are taking advantage of the Chicago ""L"" system from O' Hare or Midway Airports, the RED line stop for Grand Ave. is directly across the street, which is so convenient! When leaving on the RED line just walk a few hundred feet and your on your way! You are within walking distance of literally hundreds of dining options, incredible shopping and many, many great bars. Navy Pier is just a 20 min. walk right down Grand Ave. If you enjoy theater, many great choices are very nearby. In my opinion the Shedd Aquarium is a must! For sky-high views there are the Sears Tower and John Hancock Tower. The Chicago Hilton Garden Inn Downtown is the perfect start point for these and lots of other great things to do while in Chicago!",September 2013
2117,2022-11-06 13:50:10.009244,jon b,Sep 2013,5.0,My Favorite Chicago Hotel,"I come to Chicago 3 to 4 times a year, to attend Chicago Bears Football games, and always try to get in the Hilton Garden Inn.  The staff is friendly, the rooms clean, and the breakfast at the Weber Grill is excellent. Also important, is that the CTA subway stop is right at the front door of the Garden Inn, which is conventent coming in from either Ohare or Midway airport, and also for getting to Soldier Field for the games.",September 2013
2118,2022-11-06 13:50:10.028454,kdt1217,Sep 2013,5.0,"Great hotel, great location!","Just completed a 5-day trip with my husband to Chicago for a baseball game, shopping and touring.  Stayed in the 'burbs first two nights. Although the cost of a room was less than half of the prices in town,  DON'T do it.  Traffic is horrendous no matter what time of day.  Switched to Hilton Garden Mag Mile for last two nights-- a Saturday and Sunday -- our stay was glorious.  We arrived downtown at 9:30 a.m.  I had called ahead, and they had our room ready.  We were checked in, car parked, and ready to embark on our day by 10 a.m. The valets, bell boys, and desk attendants were all very pleasant and helpful.  The lobby is spacious with a Starbuck's and a Weber Grill Restaurant.  The elevators worked efficiently, and we rarely had to wait at all to get to our room on the 21st…",September 2013
2119,2022-11-06 13:50:10.062394,Joe N,Sep 2013,4.0,Economical choice for downtown,"I had a 14th floor room, the heating system was kind of loud.  Once turned off, it was fine.  Room was comfortable, very spacious - appreciated the comfortable bed and desk.  Nice choice for busienss travel.  The breakfast buffet was very nice, good variety of continental and full breakfast items.  Pricing of $150.00 per night was very solid for the area.  I would definitely return.",May 2013
