,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
1113,2022-11-06 17:23:01.039440,4/5 Good,Verified traveler,"Jul 24, 2020",,
1114,2022-11-06 17:23:01.098490,5/5 Excellent,Hannah,"Jul 22, 2020",,
1115,2022-11-06 17:23:01.201076,4/5 Good,Verified traveler,"Jul 22, 2020",,Clean rooms and keeping up with the Covid cleaning.
1116,2022-11-06 17:23:01.248163,5/5 Excellent,"Brianna, Detroit","Jul 21, 2020",,"Quiet floor, when I needed something it was quick, friendly service when you walk in. Nice coffee maker
Didn’t like: not enough coffee to start with ha I need more than 2 cups."
1117,2022-11-06 17:23:01.281387,5/5 Excellent,Jackie,"Jul 21, 2020",,
1118,2022-11-06 17:23:01.318936,4/5 Good,Angel,"Jul 21, 2020",,
1119,2022-11-06 17:23:01.364113,4/5 Good,Amanda,"Jul 20, 2020",Great Location,"Perfect location! Right on the edge of Michigan Ave and a great jump off point for lots of site seeing. Staff was friendly and room was clean, although it was a bit small - but you can’t beat the price."
1120,2022-11-06 17:23:01.467997,5/5 Excellent,"Ashley, MI","Jul 27, 2020",,"Fast check in, clean and quiet hotel. Highly recommended."
1121,2022-11-06 17:23:01.559624,1/5 Terrible,Aldin,"Jul 27, 2020",,
1122,2022-11-06 17:23:01.616665,2/5 Poor,"Foster, Houston, Texas","Jul 26, 2020",,"This is a older hotel, extremely small and have horrible decor.  I was disappointed, the entire stay.  My faucet leaked, I switched rooms due to spots on wall near bed; plus I hate I didn’t have insurance to cancel.  Jordan/Front Desk assisted me at the time of check in and very NICE NASTY!

Not worth your money!"
1123,2022-11-06 17:23:01.667284,4/5 Good,Verified traveler,"Jul 24, 2020",,
1124,2022-11-06 17:23:01.700461,5/5 Excellent,Hannah,"Jul 22, 2020",,
1125,2022-11-06 17:23:01.730234,4/5 Good,Verified traveler,"Jul 22, 2020",,Clean rooms and keeping up with the Covid cleaning.
1126,2022-11-06 17:23:01.771052,5/5 Excellent,"Brianna, Detroit","Jul 21, 2020",,"Quiet floor, when I needed something it was quick, friendly service when you walk in. Nice coffee maker
Didn’t like: not enough coffee to start with ha I need more than 2 cups."
1127,2022-11-06 17:23:01.810949,5/5 Excellent,Jackie,"Jul 21, 2020",,
1128,2022-11-06 17:23:01.857764,4/5 Good,Angel,"Jul 21, 2020",,
1129,2022-11-06 17:23:01.899173,4/5 Good,Amanda,"Jul 20, 2020",Great Location,"Perfect location! Right on the edge of Michigan Ave and a great jump off point for lots of site seeing. Staff was friendly and room was clean, although it was a bit small - but you can’t beat the price."
1130,2022-11-06 17:23:01.933275,5/5 Excellent,"Ashley, MI","Jul 27, 2020",,"Fast check in, clean and quiet hotel. Highly recommended."
1131,2022-11-06 17:23:01.977853,1/5 Terrible,Aldin,"Jul 27, 2020",,
1132,2022-11-06 17:23:02.143251,2/5 Poor,"Foster, Houston, Texas","Jul 26, 2020",,"This is a older hotel, extremely small and have horrible decor.  I was disappointed, the entire stay.  My faucet leaked, I switched rooms due to spots on wall near bed; plus I hate I didn’t have insurance to cancel.  Jordan/Front Desk assisted me at the time of check in and very NICE NASTY!

Not worth your money!"
1133,2022-11-06 17:23:02.197635,4/5 Good,Verified traveler,"Jul 24, 2020",,
1134,2022-11-06 17:23:02.292556,5/5 Excellent,Hannah,"Jul 22, 2020",,
1135,2022-11-06 17:23:02.340382,4/5 Good,Verified traveler,"Jul 22, 2020",,Clean rooms and keeping up with the Covid cleaning.
1136,2022-11-06 17:23:02.372585,5/5 Excellent,"Brianna, Detroit","Jul 21, 2020",,"Quiet floor, when I needed something it was quick, friendly service when you walk in. Nice coffee maker
Didn’t like: not enough coffee to start with ha I need more than 2 cups."
1137,2022-11-06 17:23:02.444065,5/5 Excellent,Jackie,"Jul 21, 2020",,
1138,2022-11-06 17:23:02.482881,4/5 Good,Angel,"Jul 21, 2020",,
1139,2022-11-06 17:23:02.534573,4/5 Good,Amanda,"Jul 20, 2020",Great Location,"Perfect location! Right on the edge of Michigan Ave and a great jump off point for lots of site seeing. Staff was friendly and room was clean, although it was a bit small - but you can’t beat the price."
1140,2022-11-06 17:23:02.591337,5/5 Excellent,"Ashley, MI","Jul 27, 2020",,"Fast check in, clean and quiet hotel. Highly recommended."
1141,2022-11-06 17:23:02.671044,1/5 Terrible,Aldin,"Jul 27, 2020",,
1142,2022-11-06 17:23:02.726320,2/5 Poor,"Foster, Houston, Texas","Jul 26, 2020",,"This is a older hotel, extremely small and have horrible decor.  I was disappointed, the entire stay.  My faucet leaked, I switched rooms due to spots on wall near bed; plus I hate I didn’t have insurance to cancel.  Jordan/Front Desk assisted me at the time of check in and very NICE NASTY!

Not worth your money!"
1143,2022-11-06 17:23:02.780888,4/5 Good,Verified traveler,"Jul 24, 2020",,
1144,2022-11-06 17:23:02.916686,5/5 Excellent,Hannah,"Jul 22, 2020",,
1145,2022-11-06 17:23:03.160254,4/5 Good,Verified traveler,"Jul 22, 2020",,Clean rooms and keeping up with the Covid cleaning.
1146,2022-11-06 17:23:03.302330,5/5 Excellent,"Brianna, Detroit","Jul 21, 2020",,"Quiet floor, when I needed something it was quick, friendly service when you walk in. Nice coffee maker
Didn’t like: not enough coffee to start with ha I need more than 2 cups."
1147,2022-11-06 17:23:03.463121,5/5 Excellent,Jackie,"Jul 21, 2020",,
1148,2022-11-06 17:23:03.499318,4/5 Good,Angel,"Jul 21, 2020",,
1149,2022-11-06 17:23:03.542288,4/5 Good,Amanda,"Jul 20, 2020",Great Location,"Perfect location! Right on the edge of Michigan Ave and a great jump off point for lots of site seeing. Staff was friendly and room was clean, although it was a bit small - but you can’t beat the price."
1150,2022-11-06 17:23:03.570431,5/5 Excellent,"Ashley, MI","Jul 27, 2020",,"Fast check in, clean and quiet hotel. Highly recommended."
1151,2022-11-06 17:23:03.639075,1/5 Terrible,Aldin,"Jul 27, 2020",,
1152,2022-11-06 17:23:03.667326,2/5 Poor,"Foster, Houston, Texas","Jul 26, 2020",,"This is a older hotel, extremely small and have horrible decor.  I was disappointed, the entire stay.  My faucet leaked, I switched rooms due to spots on wall near bed; plus I hate I didn’t have insurance to cancel.  Jordan/Front Desk assisted me at the time of check in and very NICE NASTY!

Not worth your money!"
1153,2022-11-06 17:23:03.703241,4/5 Good,Verified traveler,"Jul 24, 2020",,
1154,2022-11-06 17:23:03.736774,5/5 Excellent,Hannah,"Jul 22, 2020",,
1155,2022-11-06 17:23:03.764938,4/5 Good,Verified traveler,"Jul 22, 2020",,Clean rooms and keeping up with the Covid cleaning.
1156,2022-11-06 17:23:03.792993,5/5 Excellent,"Brianna, Detroit","Jul 21, 2020",,"Quiet floor, when I needed something it was quick, friendly service when you walk in. Nice coffee maker
Didn’t like: not enough coffee to start with ha I need more than 2 cups."
1157,2022-11-06 17:23:03.824156,5/5 Excellent,Jackie,"Jul 21, 2020",,
1158,2022-11-06 17:23:03.854058,4/5 Good,Angel,"Jul 21, 2020",,
1159,2022-11-06 17:23:03.894549,4/5 Good,Amanda,"Jul 20, 2020",Great Location,"Perfect location! Right on the edge of Michigan Ave and a great jump off point for lots of site seeing. Staff was friendly and room was clean, although it was a bit small - but you can’t beat the price."
1160,2022-11-06 17:23:03.916284,5/5 Excellent,"Ashley, MI","Jul 27, 2020",,"Fast check in, clean and quiet hotel. Highly recommended."
1161,2022-11-06 17:23:03.938305,1/5 Terrible,Aldin,"Jul 27, 2020",,
1162,2022-11-06 17:23:03.961939,2/5 Poor,"Foster, Houston, Texas","Jul 26, 2020",,"This is a older hotel, extremely small and have horrible decor.  I was disappointed, the entire stay.  My faucet leaked, I switched rooms due to spots on wall near bed; plus I hate I didn’t have insurance to cancel.  Jordan/Front Desk assisted me at the time of check in and very NICE NASTY!

Not worth your money!"
1163,2022-11-06 17:23:03.985429,4/5 Good,Verified traveler,"Jul 24, 2020",,
1164,2022-11-06 17:23:04.007540,5/5 Excellent,Hannah,"Jul 22, 2020",,
1165,2022-11-06 17:23:04.034423,4/5 Good,Verified traveler,"Jul 22, 2020",,Clean rooms and keeping up with the Covid cleaning.
1166,2022-11-06 17:23:04.060478,5/5 Excellent,"Brianna, Detroit","Jul 21, 2020",,"Quiet floor, when I needed something it was quick, friendly service when you walk in. Nice coffee maker
Didn’t like: not enough coffee to start with ha I need more than 2 cups."
1167,2022-11-06 17:23:04.087234,5/5 Excellent,Jackie,"Jul 21, 2020",,
1168,2022-11-06 17:23:04.111455,4/5 Good,Angel,"Jul 21, 2020",,
1169,2022-11-06 17:23:04.136313,4/5 Good,Amanda,"Jul 20, 2020",Great Location,"Perfect location! Right on the edge of Michigan Ave and a great jump off point for lots of site seeing. Staff was friendly and room was clean, although it was a bit small - but you can’t beat the price."
1170,2022-11-06 17:23:04.423272,4/5 Good,Laurie,"Jan 25, 2020",,
1171,2022-11-06 17:23:04.579903,4/5 Good,Scott,"Jan 25, 2020",,Great location
1172,2022-11-06 17:23:04.669310,5/5 Excellent,Eric,"Jan 24, 2020",,
1173,2022-11-06 17:23:04.813685,5/5 Excellent,Gary,"Jan 23, 2020",Chicago trip,"The staff at the hotel was very accommodating.
Our experience at this hotel was amazing."
1174,2022-11-06 17:23:04.863941,5/5 Excellent,Daniel,"Jan 21, 2020",,"Very confortable, cosy. Great service, friendly staff"
1175,2022-11-06 17:23:04.939665,5/5 Excellent,DIANNE,"Jan 20, 2020",,
1176,2022-11-06 17:23:04.997326,1/5 Terrible,Verified traveler,"Jan 20, 2020",,"I would like a refund, the hot water did not work in my hotel room and also the a/c didn’t work, when I asked the hotel guest services for a refund they didn’t want to compensate, I am highly upset and disappointed."
1177,2022-11-06 17:23:05.075146,5/5 Excellent,Verified traveler,"Jan 19, 2020",,
1178,2022-11-06 17:23:05.162042,5/5 Excellent,Verified traveler,"Jan 19, 2020",,
1179,2022-11-06 17:23:05.185043,3/5 Okay,Verified traveler,"Jan 18, 2020",do NOT  stay here,ok sorry but this hotel is a joke and rude. Our son was staying there for 4 nights and we had paid upfront in full via website and on check in they asked for a $30 per night deposit. Which we were not aware of. So he paid them in cash deposit via a card. He had asked for a late check out to which they said YES sure at no extra cost. hotel occupancy  was low so this was granted To this day he still has not received his deposit back to him after being told by hotel manager that it would be. I am guessing since he was a young man they thought they would just brush him off. Well I am disgusted at the way the hotel staff have treated him. Yes I am sure the will response with a generic response with some excuse to excuse themself for their disgusting behavior towards him and with no refund of his deposit
1180,2022-11-06 17:23:05.261706,5/5 Excellent,Verified traveler,"Jan 18, 2020",,"it was just a nice place for me,the people was very receptive, The young Lady from England was Just AWESOME"
1181,2022-11-06 17:23:05.291895,4/5 Good,Verified traveler,"Jan 15, 2020",,"The housekeepers didn't clean my room for a day. So, I called the front desk and waited for 15 minutes, but no one come to my room. I had tried to call the housekeeps for 30 minutes before they come to my room. And have to wait 1 hr. for the room."
1182,2022-11-06 17:23:05.341049,4/5 Good,Anthony,"Jan 14, 2020",Hilton Garden Hotel Riverwalk,"Amazing staff, from the front end to the maintenance man and anyone in between. Most comfortable beds, room clean, a little on the small side! Only complaint i have is you couldn't control the heat! So we slept with the window open!  Right in the downtown core, with access to The River Walk, the Millennium Park  Lakefront etc. Over all a great stay😃"
1183,2022-11-06 17:23:05.374708,5/5 Excellent,Sherry,"Jan 13, 2020",,
1184,2022-11-06 17:23:05.397261,4/5 Good,Verified traveler,"Jan 12, 2020",,
1185,2022-11-06 17:23:05.425920,5/5 Excellent,"Christopher, New York","Jan 11, 2020",,love that they were clean and customer service oriented.  Workout gym needs more equipment.
1186,2022-11-06 17:23:05.450788,4/5 Good,Verified traveler,"Jan 10, 2020",,Everything was OK.  Nothing exceeded my expectations.
1187,2022-11-06 17:23:05.478006,5/5 Excellent,Verified traveler,"Jan 7, 2020",,
1188,2022-11-06 17:23:05.507615,5/5 Excellent,"Nicole K., Jackson, MI","Jan 6, 2020",Great location easy stay,Booked online. Close to millennium park and trump tower. Easy stay in the city.
1189,2022-11-06 17:23:05.531963,4/5 Good,Verified traveler,"Jan 5, 2020",,Good hotel in a very good location!
1190,2022-11-06 17:23:05.556441,5/5 Excellent,Verified traveler,"Jan 18, 2020",,"it was just a nice place for me,the people was very receptive, The young Lady from England was Just AWESOME"
1191,2022-11-06 17:23:05.580329,4/5 Good,Verified traveler,"Jan 15, 2020",,"The housekeepers didn't clean my room for a day. So, I called the front desk and waited for 15 minutes, but no one come to my room. I had tried to call the housekeeps for 30 minutes before they come to my room. And have to wait 1 hr. for the room."
1192,2022-11-06 17:23:05.604610,4/5 Good,Anthony,"Jan 14, 2020",Hilton Garden Hotel Riverwalk,"Amazing staff, from the front end to the maintenance man and anyone in between. Most comfortable beds, room clean, a little on the small side! Only complaint i have is you couldn't control the heat! So we slept with the window open!  Right in the downtown core, with access to The River Walk, the Millennium Park  Lakefront etc. Over all a great stay😃"
1193,2022-11-06 17:23:05.632361,5/5 Excellent,Sherry,"Jan 13, 2020",,
1194,2022-11-06 17:23:05.681209,4/5 Good,Verified traveler,"Jan 12, 2020",,
1195,2022-11-06 17:23:05.825585,5/5 Excellent,"Christopher, New York","Jan 11, 2020",,love that they were clean and customer service oriented.  Workout gym needs more equipment.
1196,2022-11-06 17:23:05.851897,4/5 Good,Verified traveler,"Jan 10, 2020",,Everything was OK.  Nothing exceeded my expectations.
1197,2022-11-06 17:23:05.914405,5/5 Excellent,Verified traveler,"Jan 7, 2020",,
1198,2022-11-06 17:23:06.092969,5/5 Excellent,"Nicole K., Jackson, MI","Jan 6, 2020",Great location easy stay,Booked online. Close to millennium park and trump tower. Easy stay in the city.
1199,2022-11-06 17:23:06.121254,4/5 Good,Verified traveler,"Jan 5, 2020",,Good hotel in a very good location!
1200,2022-11-06 17:23:06.148117,5/5 Excellent,cheryl,"Dec 26, 2019",,
1201,2022-11-06 17:23:06.172496,5/5 Excellent,Verified traveler,"Dec 26, 2019",,Close to all the parks. Easy to get to Trump tower.
1202,2022-11-06 17:23:06.205396,2/5 Poor,Verified traveler,"Dec 26, 2019",,Comforters and bed sheets were of really bad quality
1203,2022-11-06 17:23:06.248518,4/5 Good,Verified traveler,"Dec 24, 2019",,
1204,2022-11-06 17:23:06.294036,5/5 Excellent,Verified traveler,"Dec 23, 2019",,"My family stayed here for the weekend before Xmas. Hotel is in a convenient location because we walked to most attractions (Christmas Market, Millennium Park, Starbucks Reserve). Hotel is clean and staff was nice."
1205,2022-11-06 17:23:06.319896,4/5 Good,"Jomamna, HOUSTON","Dec 23, 2019",,The room was nice and clean the king bed was very comfortable
1206,2022-11-06 17:23:06.370608,5/5 Excellent,Patricia,"Dec 22, 2019",Unique space... comfy and cozy!,Staff was great! ordered extra towels and coffee and the staff was quick to respond! I’d stay again!
1207,2022-11-06 17:23:06.426860,5/5 Excellent,Verified traveler,"Dec 22, 2019",,
1208,2022-11-06 17:23:06.504398,5/5 Excellent,Verified traveler,"Dec 21, 2019",,"Great accommodations. The only downside was the bed was very hard for our taste. Great location, clean room, friendly staff"
1209,2022-11-06 17:23:06.554533,5/5 Excellent,Verified traveler,"Dec 21, 2019",,It is close to many attractions. The staff was very friendly and helpful.  Our room was spacious and clean.  The breakfast buffet was very good.
1210,2022-11-06 17:23:06.647582,5/5 Excellent,cheryl,"Dec 26, 2019",,
1211,2022-11-06 17:23:06.739488,5/5 Excellent,Verified traveler,"Dec 26, 2019",,Close to all the parks. Easy to get to Trump tower.
1212,2022-11-06 17:23:06.782808,2/5 Poor,Verified traveler,"Dec 26, 2019",,Comforters and bed sheets were of really bad quality
1213,2022-11-06 17:23:06.975958,4/5 Good,Verified traveler,"Dec 24, 2019",,
1214,2022-11-06 17:23:07.027788,5/5 Excellent,Verified traveler,"Dec 23, 2019",,"My family stayed here for the weekend before Xmas. Hotel is in a convenient location because we walked to most attractions (Christmas Market, Millennium Park, Starbucks Reserve). Hotel is clean and staff was nice."
1215,2022-11-06 17:23:07.077715,4/5 Good,"Jomamna, HOUSTON","Dec 23, 2019",,The room was nice and clean the king bed was very comfortable
1216,2022-11-06 17:23:07.129702,5/5 Excellent,Patricia,"Dec 22, 2019",Unique space... comfy and cozy!,Staff was great! ordered extra towels and coffee and the staff was quick to respond! I’d stay again!
1217,2022-11-06 17:23:07.159667,5/5 Excellent,Verified traveler,"Dec 22, 2019",,
1218,2022-11-06 17:23:07.180683,5/5 Excellent,Verified traveler,"Dec 21, 2019",,"Great accommodations. The only downside was the bed was very hard for our taste. Great location, clean room, friendly staff"
1219,2022-11-06 17:23:07.216334,5/5 Excellent,Verified traveler,"Dec 21, 2019",,It is close to many attractions. The staff was very friendly and helpful.  Our room was spacious and clean.  The breakfast buffet was very good.
1220,2022-11-06 17:23:07.245448,5/5 Excellent,cheryl,"Dec 26, 2019",,
1221,2022-11-06 17:23:07.315263,5/5 Excellent,Verified traveler,"Dec 26, 2019",,Close to all the parks. Easy to get to Trump tower.
1222,2022-11-06 17:23:07.346406,2/5 Poor,Verified traveler,"Dec 26, 2019",,Comforters and bed sheets were of really bad quality
1223,2022-11-06 17:23:07.384888,4/5 Good,Verified traveler,"Dec 24, 2019",,
1224,2022-11-06 17:23:07.420734,5/5 Excellent,Verified traveler,"Dec 23, 2019",,"My family stayed here for the weekend before Xmas. Hotel is in a convenient location because we walked to most attractions (Christmas Market, Millennium Park, Starbucks Reserve). Hotel is clean and staff was nice."
1225,2022-11-06 17:23:07.864307,4/5 Good,"Jomamna, HOUSTON","Dec 23, 2019",,The room was nice and clean the king bed was very comfortable
1226,2022-11-06 17:23:08.005107,5/5 Excellent,Patricia,"Dec 22, 2019",Unique space... comfy and cozy!,Staff was great! ordered extra towels and coffee and the staff was quick to respond! I’d stay again!
1227,2022-11-06 17:23:08.227829,5/5 Excellent,Verified traveler,"Dec 22, 2019",,
1228,2022-11-06 17:23:08.380720,5/5 Excellent,Verified traveler,"Dec 21, 2019",,"Great accommodations. The only downside was the bed was very hard for our taste. Great location, clean room, friendly staff"
1229,2022-11-06 17:23:08.421008,5/5 Excellent,Verified traveler,"Dec 21, 2019",,It is close to many attractions. The staff was very friendly and helpful.  Our room was spacious and clean.  The breakfast buffet was very good.
1230,2022-11-06 17:23:08.632788,5/5 Excellent,Verified traveler,"Dec 4, 2019",,"Great place, great location and service to the customers/clients."
1231,2022-11-06 17:23:08.679426,4/5 Good,Verified traveler,"Dec 4, 2019",,Nice location. Staff could be nicer. Facilities are adequate.
1232,2022-11-06 17:23:08.740237,4/5 Good,REBECCA,"Dec 4, 2019",,
1233,2022-11-06 17:23:08.768482,5/5 Excellent,"OscarCortes, East Los Angeles, CA","Dec 2, 2019",,"GREAT LOCATION!! Walking distance to various places. Room was available before check in time, This was a huge   for me."
1234,2022-11-06 17:23:08.803471,4/5 Good,Jack,"Dec 1, 2019",,
1235,2022-11-06 17:23:08.839192,5/5 Excellent,Verified traveler,"Nov 30, 2019",,"Nice room, good rate, convenient location."
1236,2022-11-06 17:23:08.868319,5/5 Excellent,Verified traveler,"Nov 30, 2019",,This property is very well located and you can walk to many attractions the rooms are nice would certainly stay here again
1237,2022-11-06 17:23:08.894611,4/5 Good,Robert,"Nov 30, 2019",,
1238,2022-11-06 17:23:08.919198,5/5 Excellent,Verified traveler,"Nov 29, 2019",,
1239,2022-11-06 17:23:08.944834,4/5 Good,Verified traveler,"Nov 28, 2019",,Great location for theater and museums. Food mediocre. Bed hard. Nice helpful staff.
1240,2022-11-06 17:23:08.968101,5/5 Excellent,Verified traveler,"Dec 4, 2019",,"Great place, great location and service to the customers/clients."
1241,2022-11-06 17:23:08.992411,4/5 Good,Verified traveler,"Dec 4, 2019",,Nice location. Staff could be nicer. Facilities are adequate.
1242,2022-11-06 17:23:09.018841,4/5 Good,REBECCA,"Dec 4, 2019",,
1243,2022-11-06 17:23:09.052895,5/5 Excellent,"OscarCortes, East Los Angeles, CA","Dec 2, 2019",,"GREAT LOCATION!! Walking distance to various places. Room was available before check in time, This was a huge   for me."
1244,2022-11-06 17:23:09.077505,4/5 Good,Jack,"Dec 1, 2019",,
1245,2022-11-06 17:23:09.099114,5/5 Excellent,Verified traveler,"Nov 30, 2019",,"Nice room, good rate, convenient location."
1246,2022-11-06 17:23:09.120261,5/5 Excellent,Verified traveler,"Nov 30, 2019",,This property is very well located and you can walk to many attractions the rooms are nice would certainly stay here again
1247,2022-11-06 17:23:09.141624,4/5 Good,Robert,"Nov 30, 2019",,
1248,2022-11-06 17:23:09.162654,5/5 Excellent,Verified traveler,"Nov 29, 2019",,
1249,2022-11-06 17:23:09.184750,4/5 Good,Verified traveler,"Nov 28, 2019",,Great location for theater and museums. Food mediocre. Bed hard. Nice helpful staff.
1250,2022-11-06 17:23:09.205758,5/5 Excellent,Verified traveler,"Dec 4, 2019",,"Great place, great location and service to the customers/clients."
1251,2022-11-06 17:23:09.228696,4/5 Good,Verified traveler,"Dec 4, 2019",,Nice location. Staff could be nicer. Facilities are adequate.
1252,2022-11-06 17:23:09.264682,4/5 Good,REBECCA,"Dec 4, 2019",,
1253,2022-11-06 17:23:09.304987,5/5 Excellent,"OscarCortes, East Los Angeles, CA","Dec 2, 2019",,"GREAT LOCATION!! Walking distance to various places. Room was available before check in time, This was a huge   for me."
1254,2022-11-06 17:23:09.354568,4/5 Good,Jack,"Dec 1, 2019",,
1255,2022-11-06 17:23:09.447595,5/5 Excellent,Verified traveler,"Nov 30, 2019",,"Nice room, good rate, convenient location."
1256,2022-11-06 17:23:09.495337,5/5 Excellent,Verified traveler,"Nov 30, 2019",,This property is very well located and you can walk to many attractions the rooms are nice would certainly stay here again
1257,2022-11-06 17:23:09.542787,4/5 Good,Robert,"Nov 30, 2019",,
1258,2022-11-06 17:23:09.585562,5/5 Excellent,Verified traveler,"Nov 29, 2019",,
1259,2022-11-06 17:23:09.697804,4/5 Good,Verified traveler,"Nov 28, 2019",,Great location for theater and museums. Food mediocre. Bed hard. Nice helpful staff.
1260,2022-11-06 17:23:09.799829,4/5 Good,"DK, San Diego, California","Nov 7, 2019",,"Perfect place to stay, near many attractions.
Would definitely stay here again."
1261,2022-11-06 17:23:09.896386,5/5 Excellent,Aura,"Nov 6, 2019",,
1262,2022-11-06 17:23:09.963483,5/5 Excellent,Verified traveler,"Nov 5, 2019",,
1263,2022-11-06 17:23:10.076533,4/5 Good,"Freda, Cullman AL","Nov 4, 2019",,Overall a very good experience. I would stay there again
1264,2022-11-06 17:23:10.121026,5/5 Excellent,"Michelle, New Jersey","Nov 4, 2019",,"This hotel is in a perfect location. It is close to different dining options, shopping and tourist attractions. I am a very sensitive sleeper when it comes to noise and I can attest it’s in a very quiet area."
1265,2022-11-06 17:23:10.156480,4/5 Good,Verified traveler,"Nov 3, 2019",,
1266,2022-11-06 17:23:10.184219,5/5 Excellent,Anthony,"Nov 3, 2019",,
1267,2022-11-06 17:23:10.207041,5/5 Excellent,"Rebecca, Toronto","Nov 3, 2019",,"Awesome location near river walk. Everything is easy to get to. Great staff, very helpful and friendly!"
1268,2022-11-06 17:23:10.235671,4/5 Good,Verified traveler,"Nov 1, 2019",,"Overall the accommodations were very nice. Excellent service and loved the restaurant and bar staff. We stayed 5 nights, by the third night our back and hips were sore we believe from the bed. Although it felt comfortable we noticed there is not much give in the mattress to allow the body to relax. The fridge was a nice amenity however it was hard to keep beverages from freezing due to lack of control over the temperature. Still enjoyed our stay at this establishment!"
1269,2022-11-06 17:23:10.275393,5/5 Excellent,Karla,"Nov 3, 2022",,"La mayoría de los atractivos turísticos estaban a minutos caminando, el personal muy atento, restaurantes cerca."
1270,2022-11-06 17:23:10.315194,4/5 Good,"DK, San Diego, California","Nov 7, 2019",,"Perfect place to stay, near many attractions.
Would definitely stay here again."
1271,2022-11-06 17:23:10.348434,5/5 Excellent,Aura,"Nov 6, 2019",,
1272,2022-11-06 17:23:10.377166,5/5 Excellent,Verified traveler,"Nov 5, 2019",,
1273,2022-11-06 17:23:10.405235,4/5 Good,"Freda, Cullman AL","Nov 4, 2019",,Overall a very good experience. I would stay there again
1274,2022-11-06 17:23:10.434589,5/5 Excellent,"Michelle, New Jersey","Nov 4, 2019",,"This hotel is in a perfect location. It is close to different dining options, shopping and tourist attractions. I am a very sensitive sleeper when it comes to noise and I can attest it’s in a very quiet area."
1275,2022-11-06 17:23:10.477066,4/5 Good,Verified traveler,"Nov 3, 2019",,
1276,2022-11-06 17:23:10.505190,5/5 Excellent,Anthony,"Nov 3, 2019",,
1277,2022-11-06 17:23:10.567061,5/5 Excellent,"Rebecca, Toronto","Nov 3, 2019",,"Awesome location near river walk. Everything is easy to get to. Great staff, very helpful and friendly!"
1278,2022-11-06 17:23:10.613225,4/5 Good,Verified traveler,"Nov 1, 2019",,"Overall the accommodations were very nice. Excellent service and loved the restaurant and bar staff. We stayed 5 nights, by the third night our back and hips were sore we believe from the bed. Although it felt comfortable we noticed there is not much give in the mattress to allow the body to relax. The fridge was a nice amenity however it was hard to keep beverages from freezing due to lack of control over the temperature. Still enjoyed our stay at this establishment!"
1279,2022-11-06 17:23:10.652583,5/5 Excellent,Karla,"Nov 3, 2022",,"La mayoría de los atractivos turísticos estaban a minutos caminando, el personal muy atento, restaurantes cerca."
1280,2022-11-06 17:23:10.676850,4/5 Good,"DK, San Diego, California","Nov 7, 2019",,"Perfect place to stay, near many attractions.
Would definitely stay here again."
1281,2022-11-06 17:23:10.721360,5/5 Excellent,Aura,"Nov 6, 2019",,
1282,2022-11-06 17:23:10.784908,5/5 Excellent,Verified traveler,"Nov 5, 2019",,
1283,2022-11-06 17:23:10.818616,4/5 Good,"Freda, Cullman AL","Nov 4, 2019",,Overall a very good experience. I would stay there again
1284,2022-11-06 17:23:10.861315,5/5 Excellent,"Michelle, New Jersey","Nov 4, 2019",,"This hotel is in a perfect location. It is close to different dining options, shopping and tourist attractions. I am a very sensitive sleeper when it comes to noise and I can attest it’s in a very quiet area."
1285,2022-11-06 17:23:10.905152,4/5 Good,Verified traveler,"Nov 3, 2019",,
1286,2022-11-06 17:23:10.978480,5/5 Excellent,Anthony,"Nov 3, 2019",,
1287,2022-11-06 17:23:11.004149,5/5 Excellent,"Rebecca, Toronto","Nov 3, 2019",,"Awesome location near river walk. Everything is easy to get to. Great staff, very helpful and friendly!"
1288,2022-11-06 17:23:11.029110,4/5 Good,Verified traveler,"Nov 1, 2019",,"Overall the accommodations were very nice. Excellent service and loved the restaurant and bar staff. We stayed 5 nights, by the third night our back and hips were sore we believe from the bed. Although it felt comfortable we noticed there is not much give in the mattress to allow the body to relax. The fridge was a nice amenity however it was hard to keep beverages from freezing due to lack of control over the temperature. Still enjoyed our stay at this establishment!"
1289,2022-11-06 17:23:11.053971,5/5 Excellent,Karla,"Nov 3, 2022",,"La mayoría de los atractivos turísticos estaban a minutos caminando, el personal muy atento, restaurantes cerca."
1290,2022-11-06 17:23:11.083416,5/5 Excellent,jose,"Apr 9, 2022",,"Excelente ubicacion, atencion y servicio"
1291,2022-11-06 17:23:11.125522,5/5 Excellent,GamezBlancoKaremA,"Feb 22, 2022",,Hermoso y buena atención
1292,2022-11-06 17:23:11.152740,5/5 Excellent,Martha Junuet,"Feb 15, 2022","Sin dudarlo regreso, super ubicacion","Estupenda ubicacion, justo en el centro de Chicago, puedes caminar al cluod gate, al rio y muchisimas tiendas y restaurantes, a una calles del metro, limpio, amplias habitaciones y lindo lugar"
1293,2022-11-06 17:23:11.177984,5/5 Excellent,Jennifer,"Feb 8, 2022",Just what we needed.,
1294,2022-11-06 17:23:11.201847,5/5 Excellent,Addiel,"Feb 7, 2022",,Todo bien
1295,2022-11-06 17:23:11.230493,4/5 Good,alejandro,"Jan 29, 2022",Céntrico,Bien ubicado
1296,2022-11-06 17:23:11.253666,3/5 Okay,IRMA GABRIELA,"Jan 25, 2022",,
1297,2022-11-06 17:23:11.281012,5/5 Excellent,José Feliciano,"Jan 18, 2022",,
